"","Site","type","count"
"66250","29SJ601","Indeterminate Corrugated",0
"66251","29SJ601","Indeterminate P1-P2 B/W",0
"66252","29SJ601","Indeterminate P2-3 carbon trachtye",0
"66253","29SJ601","Indeterminate Redware",0
"66254","29SJ601","Indeterminate Whiteware",0
"66255","29SJ601","Indeterminate plain gray",0
"66256","29SJ601","Kana'a B/W",0
"66257","29SJ601","Kana'a Gray",0
"66258","29SJ601","Kayenta B/W",0
"66259","29SJ601","Kiatuthlana B/W",1
"66260","29SJ601","La Plata B/R",0
"66261","29SJ601","La Plata B/W",0
"66262","29SJ601","Late Pueblo utility",0
"66263","29SJ601","Lino Gray",0
"66264","29SJ601","Mancos B/W",0
"66265","29SJ601","Mesa Verde & proto",0
"66266","29SJ601","Mummy Lake Chaco",0
"66267","29SJ601","Navajo Polychrome",0
"66268","29SJ601","Navajo Utility",0
"66269","29SJ601","Newcomb B/W",0
"66270","29SJ601","Pena B/W",0
"66271","29SJ601","Piedro B/W",0
"66272","29SJ601","Puerco B/R",0
"66273","29SJ601","Red Mesa B/W",0
"66274","29SJ601","Sanostee R/O",0
"66275","29SJ601","Smudged Reds",0
"66276","29SJ601","Sosi-Dogozhi B/W",0
"66277","29SJ601","St. John's B/R Poly",0
"66278","29SJ601","Theodore B/W",0
"66279","29SJ601","Toadlena B/W",0
"66280","29SJ601","Tohatchie/Coolidge Coirrugated",6
"66281","29SJ601","Tusayan B/R",0
"66282","29SJ601","Tusayan Poly",0
"66283","29SJ601","Wetherill B/W",0
"66284","29SJ601","White Mound B/W",0
"66285","29SJ601","Wingate B/R",0
"66286","29SJ602","Abajo R/O",0
"66287","29SJ602","Black Mesa B/W",0
"66288","29SJ602","Bluff B/R",0
"66289","29SJ602","Chaco B/W",0
"66290","29SJ602","Chaco Corrugated",0
"66291","29SJ602","Chaco McElmo B/W",2
"66292","29SJ602","Chaco San Jose B/W",0
"66293","29SJ602","Chuska B/W",0
"66294","29SJ602","Cortez B/W",0
"66295","29SJ602","Deadman's B/R",0
"66296","29SJ602","Degenerative Transitional B/W",4
"66297","29SJ602","Four-Mile Polychrome",0
"66298","29SJ602","Hachure A",2
"66299","29SJ602","Hachure B",0
"66300","29SJ602","Historic Polychromes",0
"66301","29SJ602","Holbrook B/W",0
"66302","29SJ602","Indeterminate B/W",5
"66303","29SJ602","Indeterminate Corrugated",0
"66304","29SJ602","Indeterminate P1-P2 B/W",13
"66305","29SJ602","Indeterminate P2-3 carbon trachtye",1
"66306","29SJ602","Indeterminate Redware",0
"66307","29SJ602","Indeterminate Whiteware",19
"66308","29SJ602","Indeterminate plain gray",2
"66309","29SJ602","Kana'a B/W",1
"66310","29SJ602","Kana'a Gray",12
"66311","29SJ602","Kayenta B/W",0
"66312","29SJ602","Kiatuthlana B/W",2
"66313","29SJ602","La Plata B/R",0
"66314","29SJ602","La Plata B/W",0
"66315","29SJ602","Late Pueblo utility",0
"66316","29SJ602","Lino Gray",33
"66317","29SJ602","Mancos B/W",0
"66318","29SJ602","Mesa Verde & proto",0
"66319","29SJ602","Mummy Lake Chaco",0
"66320","29SJ602","Navajo Polychrome",0
"66321","29SJ602","Navajo Utility",0
"66322","29SJ602","Newcomb B/W",0
"66323","29SJ602","Pena B/W",0
"66324","29SJ602","Piedro B/W",0
"66325","29SJ602","Puerco B/R",0
"66326","29SJ602","Red Mesa B/W",1
"66327","29SJ602","Sanostee R/O",1
"66328","29SJ602","Smudged Reds",0
"66329","29SJ602","Sosi-Dogozhi B/W",0
"66330","29SJ602","St. John's B/R Poly",0
"66331","29SJ602","Theodore B/W",0
"66332","29SJ602","Toadlena B/W",0
"66333","29SJ602","Tohatchie/Coolidge Coirrugated",1
"66334","29SJ602","Tusayan B/R",0
"66335","29SJ602","Tusayan Poly",0
"66336","29SJ602","Wetherill B/W",0
"66337","29SJ602","White Mound B/W",0
"66338","29SJ602","Wingate B/R",0
"66339","29SJ603","Abajo R/O",0
"66340","29SJ603","Black Mesa B/W",0
"66341","29SJ603","Bluff B/R",0
"66342","29SJ603","Chaco B/W",0
"66343","29SJ603","Chaco Corrugated",0
"66344","29SJ603","Chaco McElmo B/W",0
"66345","29SJ603","Chaco San Jose B/W",1
"66346","29SJ603","Chuska B/W",0
"66347","29SJ603","Cortez B/W",0
"66348","29SJ603","Deadman's B/R",0
"66349","29SJ603","Degenerative Transitional B/W",3
"66350","29SJ603","Four-Mile Polychrome",0
"66351","29SJ603","Hachure A",0
"66352","29SJ603","Hachure B",0
"66353","29SJ603","Historic Polychromes",0
"66354","29SJ603","Holbrook B/W",0
"66355","29SJ603","Indeterminate B/W",0
"66356","29SJ603","Indeterminate Corrugated",0
"66357","29SJ603","Indeterminate P1-P2 B/W",2
"66358","29SJ603","Indeterminate P2-3 carbon trachtye",0
"66359","29SJ603","Indeterminate Redware",0
"66360","29SJ603","Indeterminate Whiteware",0
"66361","29SJ603","Indeterminate plain gray",0
"66362","29SJ603","Kana'a B/W",0
"66363","29SJ603","Kana'a Gray",0
"66364","29SJ603","Kayenta B/W",0
"66365","29SJ603","Kiatuthlana B/W",0
"66366","29SJ603","La Plata B/R",0
"66367","29SJ603","La Plata B/W",0
"66368","29SJ603","Late Pueblo utility",0
"66369","29SJ603","Lino Gray",4
"66370","29SJ603","Mancos B/W",0
"66371","29SJ603","Mesa Verde & proto",0
"66372","29SJ603","Mummy Lake Chaco",0
"66373","29SJ603","Navajo Polychrome",0
"66374","29SJ603","Navajo Utility",0
"66375","29SJ603","Newcomb B/W",0
"66376","29SJ603","Pena B/W",0
"66377","29SJ603","Piedro B/W",0
"66378","29SJ603","Puerco B/R",0
"66379","29SJ603","Red Mesa B/W",0
"66380","29SJ603","Sanostee R/O",0
"66381","29SJ603","Smudged Reds",0
"66382","29SJ603","Sosi-Dogozhi B/W",0
"66383","29SJ603","St. John's B/R Poly",0
"66384","29SJ603","Theodore B/W",0
"66385","29SJ603","Toadlena B/W",0
"66386","29SJ603","Tohatchie/Coolidge Coirrugated",0
"66387","29SJ603","Tusayan B/R",0
"66388","29SJ603","Tusayan Poly",0
"66389","29SJ603","Wetherill B/W",0
"66390","29SJ603","White Mound B/W",0
"66391","29SJ603","Wingate B/R",0
"66392","29SJ604","Abajo R/O",0
"66393","29SJ604","Black Mesa B/W",0
"66394","29SJ604","Bluff B/R",0
"66395","29SJ604","Chaco B/W",3
"66396","29SJ604","Chaco Corrugated",0
"66397","29SJ604","Chaco McElmo B/W",4
"66398","29SJ604","Chaco San Jose B/W",3
"66399","29SJ604","Chuska B/W",0
"66400","29SJ604","Cortez B/W",0
"66401","29SJ604","Deadman's B/R",0
"66402","29SJ604","Degenerative Transitional B/W",10
"66403","29SJ604","Four-Mile Polychrome",0
"66404","29SJ604","Hachure A",8
"66405","29SJ604","Hachure B",12
"66406","29SJ604","Historic Polychromes",0
"66407","29SJ604","Holbrook B/W",0
"66408","29SJ604","Indeterminate B/W",5
"66409","29SJ604","Indeterminate Corrugated",9
"66410","29SJ604","Indeterminate P1-P2 B/W",15
"66411","29SJ604","Indeterminate P2-3 carbon trachtye",0
"66412","29SJ604","Indeterminate Redware",0
"66413","29SJ604","Indeterminate Whiteware",27
"66414","29SJ604","Indeterminate plain gray",1
"66415","29SJ604","Kana'a B/W",0
"66416","29SJ604","Kana'a Gray",0
"66417","29SJ604","Kayenta B/W",0
"66418","29SJ604","Kiatuthlana B/W",7
"66419","29SJ604","La Plata B/R",0
"66420","29SJ604","La Plata B/W",0
"66421","29SJ604","Late Pueblo utility",0
"66422","29SJ604","Lino Gray",3
"66423","29SJ604","Mancos B/W",0
"66424","29SJ604","Mesa Verde & proto",4
"66425","29SJ604","Mummy Lake Chaco",0
"66426","29SJ604","Navajo Polychrome",0
"66427","29SJ604","Navajo Utility",0
"66428","29SJ604","Newcomb B/W",0
"66429","29SJ604","Pena B/W",0
"66430","29SJ604","Piedro B/W",0
"66431","29SJ604","Puerco B/R",1
"66432","29SJ604","Red Mesa B/W",2
"66433","29SJ604","Sanostee R/O",0
"66434","29SJ604","Smudged Reds",0
"66435","29SJ604","Sosi-Dogozhi B/W",0
"66436","29SJ604","St. John's B/R Poly",0
"66437","29SJ604","Theodore B/W",0
"66438","29SJ604","Toadlena B/W",0
"66439","29SJ604","Tohatchie/Coolidge Coirrugated",1
"66440","29SJ604","Tusayan B/R",0
"66441","29SJ604","Tusayan Poly",0
"66442","29SJ604","Wetherill B/W",0
"66443","29SJ604","White Mound B/W",0
"66444","29SJ604","Wingate B/R",0
"66445","29SJ605","Abajo R/O",0
"66446","29SJ605","Black Mesa B/W",0
"66447","29SJ605","Bluff B/R",0
"66448","29SJ605","Chaco B/W",0
"66449","29SJ605","Chaco Corrugated",0
"66450","29SJ605","Chaco McElmo B/W",0
"66451","29SJ605","Chaco San Jose B/W",0
"66452","29SJ605","Chuska B/W",0
"66453","29SJ605","Cortez B/W",0
"66454","29SJ605","Deadman's B/R",0
"66455","29SJ605","Degenerative Transitional B/W",0
"66456","29SJ605","Four-Mile Polychrome",0
"66457","29SJ605","Hachure A",0
"66458","29SJ605","Hachure B",0
"66459","29SJ605","Historic Polychromes",0
"66460","29SJ605","Holbrook B/W",0
"66461","29SJ605","Indeterminate B/W",0
"66462","29SJ605","Indeterminate Corrugated",0
"66463","29SJ605","Indeterminate P1-P2 B/W",4
"66464","29SJ605","Indeterminate P2-3 carbon trachtye",0
"66465","29SJ605","Indeterminate Redware",0
"66466","29SJ605","Indeterminate Whiteware",6
"66467","29SJ605","Indeterminate plain gray",0
"66468","29SJ605","Kana'a B/W",0
"66469","29SJ605","Kana'a Gray",0
"66470","29SJ605","Kayenta B/W",0
"66471","29SJ605","Kiatuthlana B/W",1
"66472","29SJ605","La Plata B/R",0
"66473","29SJ605","La Plata B/W",0
"66474","29SJ605","Late Pueblo utility",0
"66475","29SJ605","Lino Gray",0
"66476","29SJ605","Mancos B/W",0
"66477","29SJ605","Mesa Verde & proto",0
"66478","29SJ605","Mummy Lake Chaco",0
"66479","29SJ605","Navajo Polychrome",0
"66480","29SJ605","Navajo Utility",0
"66481","29SJ605","Newcomb B/W",0
"66482","29SJ605","Pena B/W",0
"66483","29SJ605","Piedro B/W",0
"66484","29SJ605","Puerco B/R",0
"66485","29SJ605","Red Mesa B/W",1
"66486","29SJ605","Sanostee R/O",0
"66487","29SJ605","Smudged Reds",0
"66488","29SJ605","Sosi-Dogozhi B/W",0
"66489","29SJ605","St. John's B/R Poly",0
"66490","29SJ605","Theodore B/W",0
"66491","29SJ605","Toadlena B/W",0
"66492","29SJ605","Tohatchie/Coolidge Coirrugated",0
"66493","29SJ605","Tusayan B/R",0
"66494","29SJ605","Tusayan Poly",0
"66495","29SJ605","Wetherill B/W",0
"66496","29SJ605","White Mound B/W",0
"66497","29SJ605","Wingate B/R",0
"66498","29SJ607","Abajo R/O",0
"66499","29SJ607","Black Mesa B/W",0
"66500","29SJ607","Bluff B/R",0
"66501","29SJ607","Chaco B/W",0
"66502","29SJ607","Chaco Corrugated",1
"66503","29SJ607","Chaco McElmo B/W",0
"66504","29SJ607","Chaco San Jose B/W",0
"66505","29SJ607","Chuska B/W",0
"66506","29SJ607","Cortez B/W",0
"66507","29SJ607","Deadman's B/R",0
"66508","29SJ607","Degenerative Transitional B/W",0
"66509","29SJ607","Four-Mile Polychrome",0
"66510","29SJ607","Hachure A",0
"66511","29SJ607","Hachure B",0
"66512","29SJ607","Historic Polychromes",0
"66513","29SJ607","Holbrook B/W",0
"66514","29SJ607","Indeterminate B/W",0
"66515","29SJ607","Indeterminate Corrugated",3
"66516","29SJ607","Indeterminate P1-P2 B/W",0
"66517","29SJ607","Indeterminate P2-3 carbon trachtye",0
"66518","29SJ607","Indeterminate Redware",0
"66519","29SJ607","Indeterminate Whiteware",0
"66520","29SJ607","Indeterminate plain gray",0
"66521","29SJ607","Kana'a B/W",0
"66522","29SJ607","Kana'a Gray",0
"66523","29SJ607","Kayenta B/W",0
"66524","29SJ607","Kiatuthlana B/W",0
"66525","29SJ607","La Plata B/R",0
"66526","29SJ607","La Plata B/W",0
"66527","29SJ607","Late Pueblo utility",0
"66528","29SJ607","Lino Gray",1
"66529","29SJ607","Mancos B/W",0
"66530","29SJ607","Mesa Verde & proto",0
"66531","29SJ607","Mummy Lake Chaco",0
"66532","29SJ607","Navajo Polychrome",0
"66533","29SJ607","Navajo Utility",0
"66534","29SJ607","Newcomb B/W",0
"66535","29SJ607","Pena B/W",0
"66536","29SJ607","Piedro B/W",0
"66537","29SJ607","Puerco B/R",0
"66538","29SJ607","Red Mesa B/W",0
"66539","29SJ607","Sanostee R/O",0
"66540","29SJ607","Smudged Reds",0
"66541","29SJ607","Sosi-Dogozhi B/W",0
"66542","29SJ607","St. John's B/R Poly",0
"66543","29SJ607","Theodore B/W",0
"66544","29SJ607","Toadlena B/W",0
"66545","29SJ607","Tohatchie/Coolidge Coirrugated",0
"66546","29SJ607","Tusayan B/R",0
"66547","29SJ607","Tusayan Poly",0
"66548","29SJ607","Wetherill B/W",0
"66549","29SJ607","White Mound B/W",0
"66550","29SJ607","Wingate B/R",0
"66551","29SJ608","Abajo R/O",0
"66552","29SJ608","Black Mesa B/W",0
"66553","29SJ608","Bluff B/R",0
"66554","29SJ608","Chaco B/W",0
"66555","29SJ608","Chaco Corrugated",1
"66556","29SJ608","Chaco McElmo B/W",0
"66557","29SJ608","Chaco San Jose B/W",0
"66558","29SJ608","Chuska B/W",0
"66559","29SJ608","Cortez B/W",0
"66560","29SJ608","Deadman's B/R",0
"66561","29SJ608","Degenerative Transitional B/W",0
"66562","29SJ608","Four-Mile Polychrome",0
"66563","29SJ608","Hachure A",0
"66564","29SJ608","Hachure B",0
"66565","29SJ608","Historic Polychromes",0
"66566","29SJ608","Holbrook B/W",0
"66567","29SJ608","Indeterminate B/W",0
"66568","29SJ608","Indeterminate Corrugated",4
"66569","29SJ608","Indeterminate P1-P2 B/W",0
"66570","29SJ608","Indeterminate P2-3 carbon trachtye",0
"66571","29SJ608","Indeterminate Redware",0
"66572","29SJ608","Indeterminate Whiteware",2
"66573","29SJ608","Indeterminate plain gray",2
"66574","29SJ608","Kana'a B/W",0
"66575","29SJ608","Kana'a Gray",0
"66576","29SJ608","Kayenta B/W",0
"66577","29SJ608","Kiatuthlana B/W",0
"66578","29SJ608","La Plata B/R",0
"66579","29SJ608","La Plata B/W",0
"66580","29SJ608","Late Pueblo utility",0
"66581","29SJ608","Lino Gray",1
"66582","29SJ608","Mancos B/W",0
"66583","29SJ608","Mesa Verde & proto",0
"66584","29SJ608","Mummy Lake Chaco",0
"66585","29SJ608","Navajo Polychrome",0
"66586","29SJ608","Navajo Utility",0
"66587","29SJ608","Newcomb B/W",0
"66588","29SJ608","Pena B/W",0
"66589","29SJ608","Piedro B/W",0
"66590","29SJ608","Puerco B/R",0
"66591","29SJ608","Red Mesa B/W",0
"66592","29SJ608","Sanostee R/O",0
"66593","29SJ608","Smudged Reds",0
"66594","29SJ608","Sosi-Dogozhi B/W",0
"66595","29SJ608","St. John's B/R Poly",0
"66596","29SJ608","Theodore B/W",0
"66597","29SJ608","Toadlena B/W",0
"66598","29SJ608","Tohatchie/Coolidge Coirrugated",0
"66599","29SJ608","Tusayan B/R",0
"66600","29SJ608","Tusayan Poly",0
"66601","29SJ608","Wetherill B/W",0
"66602","29SJ608","White Mound B/W",0
"66603","29SJ608","Wingate B/R",0
"66604","29SJ609","Abajo R/O",0
"66605","29SJ609","Black Mesa B/W",0
"66606","29SJ609","Bluff B/R",0
"66607","29SJ609","Chaco B/W",0
"66608","29SJ609","Chaco Corrugated",1
"66609","29SJ609","Chaco McElmo B/W",0
"66610","29SJ609","Chaco San Jose B/W",0
"66611","29SJ609","Chuska B/W",0
"66612","29SJ609","Cortez B/W",0
"66613","29SJ609","Deadman's B/R",0
"66614","29SJ609","Degenerative Transitional B/W",1
"66615","29SJ609","Four-Mile Polychrome",0
"66616","29SJ609","Hachure A",0
"66617","29SJ609","Hachure B",1
"66618","29SJ609","Historic Polychromes",0
"66619","29SJ609","Holbrook B/W",0
"66620","29SJ609","Indeterminate B/W",0
"66621","29SJ609","Indeterminate Corrugated",1
"66622","29SJ609","Indeterminate P1-P2 B/W",0
"66623","29SJ609","Indeterminate P2-3 carbon trachtye",0
"66624","29SJ609","Indeterminate Redware",0
"66625","29SJ609","Indeterminate Whiteware",1
"66626","29SJ609","Indeterminate plain gray",0
"66627","29SJ609","Kana'a B/W",0
"66628","29SJ609","Kana'a Gray",0
"66629","29SJ609","Kayenta B/W",0
"66630","29SJ609","Kiatuthlana B/W",0
"66631","29SJ609","La Plata B/R",0
"66632","29SJ609","La Plata B/W",0
"66633","29SJ609","Late Pueblo utility",0
"66634","29SJ609","Lino Gray",0
"66635","29SJ609","Mancos B/W",0
"66636","29SJ609","Mesa Verde & proto",0
"66637","29SJ609","Mummy Lake Chaco",0
"66638","29SJ609","Navajo Polychrome",0
"66639","29SJ609","Navajo Utility",0
"66640","29SJ609","Newcomb B/W",0
"66641","29SJ609","Pena B/W",0
"66642","29SJ609","Piedro B/W",0
"66643","29SJ609","Puerco B/R",0
"66644","29SJ609","Red Mesa B/W",0
"66645","29SJ609","Sanostee R/O",0
"66646","29SJ609","Smudged Reds",0
"66647","29SJ609","Sosi-Dogozhi B/W",0
"66648","29SJ609","St. John's B/R Poly",0
"66649","29SJ609","Theodore B/W",0
"66650","29SJ609","Toadlena B/W",0
"66651","29SJ609","Tohatchie/Coolidge Coirrugated",0
"66652","29SJ609","Tusayan B/R",0
"66653","29SJ609","Tusayan Poly",0
"66654","29SJ609","Wetherill B/W",0
"66655","29SJ609","White Mound B/W",0
"66656","29SJ609","Wingate B/R",0
"66657","29SJ610","Abajo R/O",0
"66658","29SJ610","Black Mesa B/W",0
"66659","29SJ610","Bluff B/R",0
"66660","29SJ610","Chaco B/W",2
"66661","29SJ610","Chaco Corrugated",5
"66662","29SJ610","Chaco McElmo B/W",5
"66663","29SJ610","Chaco San Jose B/W",0
"66664","29SJ610","Chuska B/W",0
"66665","29SJ610","Cortez B/W",0
"66666","29SJ610","Deadman's B/R",0
"66667","29SJ610","Degenerative Transitional B/W",5
"66668","29SJ610","Four-Mile Polychrome",0
"66669","29SJ610","Hachure A",13
"66670","29SJ610","Hachure B",7
"66671","29SJ610","Historic Polychromes",0
"66672","29SJ610","Holbrook B/W",0
"66673","29SJ610","Indeterminate B/W",0
"66674","29SJ610","Indeterminate Corrugated",21
"66675","29SJ610","Indeterminate P1-P2 B/W",1
"66676","29SJ610","Indeterminate P2-3 carbon trachtye",0
"66677","29SJ610","Indeterminate Redware",0
"66678","29SJ610","Indeterminate Whiteware",4
"66679","29SJ610","Indeterminate plain gray",1
"66680","29SJ610","Kana'a B/W",0
"66681","29SJ610","Kana'a Gray",0
"66682","29SJ610","Kayenta B/W",0
"66683","29SJ610","Kiatuthlana B/W",3
"66684","29SJ610","La Plata B/R",1
"66685","29SJ610","La Plata B/W",0
"66686","29SJ610","Late Pueblo utility",0
"66687","29SJ610","Lino Gray",2
"66688","29SJ610","Mancos B/W",1
"66689","29SJ610","Mesa Verde & proto",0
"66690","29SJ610","Mummy Lake Chaco",0
"66691","29SJ610","Navajo Polychrome",1
"66692","29SJ610","Navajo Utility",3
"66693","29SJ610","Newcomb B/W",0
"66694","29SJ610","Pena B/W",0
"66695","29SJ610","Piedro B/W",0
"66696","29SJ610","Puerco B/R",1
"66697","29SJ610","Red Mesa B/W",2
"66698","29SJ610","Sanostee R/O",0
"66699","29SJ610","Smudged Reds",1
"66700","29SJ610","Sosi-Dogozhi B/W",0
"66701","29SJ610","St. John's B/R Poly",0
"66702","29SJ610","Theodore B/W",0
"66703","29SJ610","Toadlena B/W",0
"66704","29SJ610","Tohatchie/Coolidge Coirrugated",4
"66705","29SJ610","Tusayan B/R",0
"66706","29SJ610","Tusayan Poly",0
"66707","29SJ610","Wetherill B/W",0
"66708","29SJ610","White Mound B/W",0
"66709","29SJ610","Wingate B/R",0
"66710","29SJ611","Abajo R/O",0
"66711","29SJ611","Black Mesa B/W",0
"66712","29SJ611","Bluff B/R",0
"66713","29SJ611","Chaco B/W",1
"66714","29SJ611","Chaco Corrugated",1
"66715","29SJ611","Chaco McElmo B/W",6
"66716","29SJ611","Chaco San Jose B/W",1
"66717","29SJ611","Chuska B/W",0
"66718","29SJ611","Cortez B/W",0
"66719","29SJ611","Deadman's B/R",0
"66720","29SJ611","Degenerative Transitional B/W",13
"66721","29SJ611","Four-Mile Polychrome",0
"66722","29SJ611","Hachure A",5
"66723","29SJ611","Hachure B",14
"66724","29SJ611","Historic Polychromes",0
"66725","29SJ611","Holbrook B/W",0
"66726","29SJ611","Indeterminate B/W",4
"66727","29SJ611","Indeterminate Corrugated",1
"66728","29SJ611","Indeterminate P1-P2 B/W",2
"66729","29SJ611","Indeterminate P2-3 carbon trachtye",0
"66730","29SJ611","Indeterminate Redware",0
"66731","29SJ611","Indeterminate Whiteware",6
"66732","29SJ611","Indeterminate plain gray",2
"66733","29SJ611","Kana'a B/W",0
"66734","29SJ611","Kana'a Gray",2
"66735","29SJ611","Kayenta B/W",0
"66736","29SJ611","Kiatuthlana B/W",0
"66737","29SJ611","La Plata B/R",0
"66738","29SJ611","La Plata B/W",0
"66739","29SJ611","Late Pueblo utility",0
"66740","29SJ611","Lino Gray",14
"66741","29SJ611","Mancos B/W",0
"66742","29SJ611","Mesa Verde & proto",2
"66743","29SJ611","Mummy Lake Chaco",0
"66744","29SJ611","Navajo Polychrome",0
"66745","29SJ611","Navajo Utility",0
"66746","29SJ611","Newcomb B/W",0
"66747","29SJ611","Pena B/W",0
"66748","29SJ611","Piedro B/W",0
"66749","29SJ611","Puerco B/R",0
"66750","29SJ611","Red Mesa B/W",4
"66751","29SJ611","Sanostee R/O",0
"66752","29SJ611","Smudged Reds",0
"66753","29SJ611","Sosi-Dogozhi B/W",0
"66754","29SJ611","St. John's B/R Poly",0
"66755","29SJ611","Theodore B/W",0
"66756","29SJ611","Toadlena B/W",0
"66757","29SJ611","Tohatchie/Coolidge Coirrugated",0
"66758","29SJ611","Tusayan B/R",0
"66759","29SJ611","Tusayan Poly",0
"66760","29SJ611","Wetherill B/W",0
"66761","29SJ611","White Mound B/W",0
"66762","29SJ611","Wingate B/R",0
"66763","29SJ612","Abajo R/O",0
"66764","29SJ612","Black Mesa B/W",0
"66765","29SJ612","Bluff B/R",0
"66766","29SJ612","Chaco B/W",0
"66767","29SJ612","Chaco Corrugated",0
"66768","29SJ612","Chaco McElmo B/W",0
"66769","29SJ612","Chaco San Jose B/W",0
"66770","29SJ612","Chuska B/W",0
"66771","29SJ612","Cortez B/W",0
"66772","29SJ612","Deadman's B/R",0
"66773","29SJ612","Degenerative Transitional B/W",0
"66774","29SJ612","Four-Mile Polychrome",0
"66775","29SJ612","Hachure A",0
"66776","29SJ612","Hachure B",0
"66777","29SJ612","Historic Polychromes",0
"66778","29SJ612","Holbrook B/W",0
"66779","29SJ612","Indeterminate B/W",1
"66780","29SJ612","Indeterminate Corrugated",0
"66781","29SJ612","Indeterminate P1-P2 B/W",0
"66782","29SJ612","Indeterminate P2-3 carbon trachtye",0
"66783","29SJ612","Indeterminate Redware",0
"66784","29SJ612","Indeterminate Whiteware",0
"66785","29SJ612","Indeterminate plain gray",0
"66786","29SJ612","Kana'a B/W",0
"66787","29SJ612","Kana'a Gray",0
"66788","29SJ612","Kayenta B/W",0
"66789","29SJ612","Kiatuthlana B/W",0
"66790","29SJ612","La Plata B/R",0
"66791","29SJ612","La Plata B/W",0
"66792","29SJ612","Late Pueblo utility",0
"66793","29SJ612","Lino Gray",2
"66794","29SJ612","Mancos B/W",0
"66795","29SJ612","Mesa Verde & proto",0
"66796","29SJ612","Mummy Lake Chaco",0
